"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence"
"320005","42.2854837959","-71.1187652106",250002
"320005","42.2863057727","-71.1186335006",250003
"320005","42.2863057727","-71.1186335006",260001
"320005","42.2863954583","-71.1186192865",260002
"320005","42.2867410724","-71.1185754438",260003
"320005","42.2879745461","-71.1184072484",260004
"320005","42.2879745461","-71.1184072484",270001
"320005","42.2880516212","-71.1183968053",270002
"320005","42.2888429607","-71.1182944671",270003
"320005","42.2898648462","-71.118121623",270004
"320005","42.2900181695","-71.1180996319",270005
"320005","42.2900181695","-71.1180996319",280001
"320005","42.2911207792","-71.1179410783",280002
"320005","42.2911207792","-71.1179410783",290001
"320005","42.291180024","-71.1179325898",290002
"320005","42.2923541095","-71.1177303554",290003
"320005","42.2923541095","-71.1177303554",300001
"320005","42.2924218498","-71.1177184887",300002
"320005","42.2933427546","-71.1175469747",300003
"320005","42.2937910252","-71.1174289483",300004
"320005","42.2942015014","-71.1172509015",300005
"320005","42.2946767515","-71.1169944713",300006
"320005","42.2949177584","-71.1168518192",300007
"320005","42.2954150581","-71.1165423937",300008
"320005","42.295910655","-71.1162163405",300009
"320005","42.2960541744","-71.1162169492",300010
"320005","42.2961116775","-71.1161800077",300011
"320005","42.2961116775","-71.1161800077",310001
"320005","42.2968742755","-71.115689691",310002
"320005","42.2972194645","-71.1154373548",310003
"320005","42.2979354851","-71.1148877922",310004
"320005","42.2982349344","-71.1146619702",310005
"320005","42.2987212058","-71.1143389016",310006
"320005","42.2990114607","-71.1141537909",310007
"320005","42.2991012425","-71.114086708",310008
"320005","42.2994550537","-71.1138697876",310009
"320005","42.2998591811","-71.113600807",310010
"320005","42.2999265047","-71.1135467972",310011
"320005","42.3000089331","-71.1134963915",310012
"320005","42.3002893528","-71.1133246407",310013
"320005","42.3007267996","-71.1130088732",310014
"320005","42.3009493026","-71.1128326668",310015
"320005","42.3010084224","-71.1131945669",310016
"320005","42.3004464905","-71.1135395574",310017
"320006","42.254926821","-71.1242715334",10001
"320006","42.2550398326","-71.124257196",10002
"320006","42.2554205317","-71.1241998996",10003
"320006","42.2558058606","-71.1241318628",10004
"320006","42.2562368101","-71.1240007576",10005
"320006","42.2565579321","-71.1239345773",10006
"320006","42.2567951491","-71.1238884724",10007
"320006","42.2572505508","-71.1237664533",10008
"320006","42.2579853979","-71.1235888397",10009
"320006","42.2579853979","-71.1235888397",20001
"320006","42.2580731408","-71.1235676319",20002
"320006","42.2587457572","-71.1234088539",20003
"320006","42.2598359386","-71.1231382431",20004
"320006","42.2601190436","-71.1230272121",20005
"320006","42.260459472","-71.1228238539",20006
"320006","42.2605958847","-71.1227491581",20007
"320006","42.2605958847","-71.1227491581",30001
"320006","42.2608306351","-71.1226206799",30002
"320006","42.2615892859","-71.122172113",30003
"320006","42.2617232236","-71.1220959515",30004
"320006","42.2617232236","-71.1220959515",40001
"320006","42.2620949073","-71.1218846387",40002
"320006","42.2624483002","-71.1217022481",40003
"320006","42.2627426945","-71.1216033299",40004
"320006","42.2638374696","-71.1213958173",40005
"320006","42.2640160399","-71.1213736922",40006
"320006","42.2641638801","-71.1213528589",40007
"320006","42.2641638801","-71.1213528589",50001
"320006","42.2647801986","-71.1212653119",50002
"320006","42.2658758178","-71.1210644318",50003
"320006","42.2659684995","-71.1210431882",50004
"320006","42.2660236372","-71.1210373167",50005
"320006","42.2660236372","-71.1210373167",60001
"320006","42.266396987","-71.120998877",60002
"320006","42.2676752429","-71.1209273134",60003
"320006","42.2676752429","-71.1209273134",70001
"320006","42.2677822437","-71.1209211313",70002
"320006","42.2680923015","-71.1209122562",70003
"320006","42.2693477859","-71.120842303",70004
"320006","42.2695828388","-71.120806166",70005
"320006","42.2698620042","-71.1207494435",70006
"320006","42.2702698642","-71.1206080792",70007
"320006","42.2703216772","-71.1205926204",70008
"320006","42.2704802895","-71.1205100162",70009
"320006","42.2704802895","-71.1205100162",80001
"320006","42.270611233","-71.1204416175",80002
"320006","42.2709521969","-71.1203187549",80003
"320006","42.2711690605","-71.1202590772",80004
"320006","42.2720279342","-71.1201641437",80005
"320006","42.2725792236","-71.1200791812",80006
"320006","42.2728307796","-71.1200547641",80007
"320006","42.2728307796","-71.1200547641",90001
"320006","42.2749428068","-71.1198495854",90002
"320006","42.2749428068","-71.1198495854",100001
"320006","42.2749749027","-71.1198464368",100002
"320006","42.2753295232","-71.1197874049",100003
"320006","42.2768309216","-71.1194816736",100004
"320006","42.2769981999","-71.1194474124",100005
"320006","42.2769981999","-71.1194474124",110001
"320006","42.2776387932","-71.11931608",110002
"320006","42.2786104158","-71.1191284348",110003
"320006","42.2787754987","-71.119094185",110004
"320006","42.2787754987","-71.119094185",120001
"320006","42.279331351","-71.1189788753",120002
"320006","42.2798214299","-71.118889457",120003
"320006","42.2798214299","-71.118889457",130001
"320006","42.2799168672","-71.1188718843",130002
"320006","42.2802604739","-71.1188018226",130003
"320006","42.2804092149","-71.1188046228",130004
"320006","42.2813074233","-71.1188213894",130005
"320006","42.2823862907","-71.1188670026",130006
"320006","42.282405226","-71.1188672582",130007
"320006","42.282405226","-71.1188672582",140001
"320006","42.2840946366","-71.1189055037",140002
"320006","42.2845931925","-71.1188899388",140003
"320006","42.2849185484","-71.1188606336",140004
"320006","42.2850724074","-71.1188345775",140005
"320006","42.2850724074","-71.1188345775",150001
"320006","42.2854837959","-71.1187652106",150002
"320006","42.2863057727","-71.1186335006",150003
"320006","42.2863057727","-71.1186335006",160001
"320006","42.2863954583","-71.1186192865",160002
"320006","42.2867410724","-71.1185754438",160003
"320006","42.2879745461","-71.1184072484",160004
"320006","42.2879745461","-71.1184072484",170001
"320006","42.2880516212","-71.1183968053",170002
"320006","42.2888429607","-71.1182944671",170003
"320006","42.2898648462","-71.118121623",170004
"320006","42.2900181695","-71.1180996319",170005
"320006","42.2900181695","-71.1180996319",180001
"320006","42.2911207792","-71.1179410783",180002
"320006","42.2911207792","-71.1179410783",190001
"320006","42.291180024","-71.1179325898",190002
"320006","42.2923541095","-71.1177303554",190003
"320006","42.2923541095","-71.1177303554",200001
"320006","42.2924218498","-71.1177184887",200002
"320006","42.2933427546","-71.1175469747",200003
"320006","42.2937910252","-71.1174289483",200004
"320006","42.2942015014","-71.1172509015",200005
"320006","42.2946767515","-71.1169944713",200006
"320006","42.2949177584","-71.1168518192",200007
"320006","42.2954150581","-71.1165423937",200008
"320006","42.295910655","-71.1162163405",200009
"320006","42.2960541744","-71.1162169492",200010
"320006","42.2961116775","-71.1161800077",200011
"320006","42.2961116775","-71.1161800077",210001
"320006","42.2968742755","-71.115689691",210002
"320006","42.2972194645","-71.1154373548",210003
"320006","42.2979354851","-71.1148877922",210004
"320006","42.2982349344","-71.1146619702",210005
"320006","42.2987212058","-71.1143389016",210006
"320006","42.2990114607","-71.1141537909",210007
"320006","42.2991012425","-71.114086708",210008
"320006","42.2994550537","-71.1138697876",210009
"320006","42.2998591811","-71.113600807",210010
"320006","42.2999265047","-71.1135467972",210011
"320006","42.3000089331","-71.1134963915",210012
"320006","42.3002893528","-71.1133246407",210013
"320006","42.3007267996","-71.1130088732",210014
"320006","42.3009493026","-71.1128326668",210015
"320006","42.3010084224","-71.1131945669",210016
"320006","42.3004464905","-71.1135395574",210017
"320007","42.3004464905","-71.1135395574",10001
"320007","42.300219746","-71.1136788208",10002
"320007","42.3001228806","-71.1136794118",10003
"320007","42.3000089331","-71.1134963915",10004
"320007","42.2999265047","-71.1135467972",10005
"320007","42.2998591811","-71.113600807",10006
"320007","42.2994550537","-71.1138697876",10007
"320007","42.2991012425","-71.114086708",10008
"320007","42.2990114607","-71.1141537909",10009
"320007","42.2987212058","-71.1143389016",10010
"320007","42.2982349344","-71.1146619702",10011
"320007","42.2979354851","-71.1148877922",10012
"320007","42.2972194645","-71.1154373548",10013
"320007","42.2968742755","-71.115689691",10014
"320007","42.2961943716","-71.1161266499",10015
"320007","42.2961943716","-71.1161266499",20001
"320007","42.2960541744","-71.1162169492",20002
"320007","42.2959355006","-71.1163429713",20003
"320007","42.2950300658","-71.1168736865",20004
"320007","42.2950300658","-71.1168736865",30001
"320007","42.2945499604","-71.1171552823",30002
"320007","42.294215511","-71.1173376763",30003
"320007","42.293978531","-71.1174536885",30004
"320007","42.2934675566","-71.1176127509",30005
"320007","42.2925368038","-71.1177935638",30006
"320007","42.2925368038","-71.1177935638",40001
"320007","42.2923782964","-71.1178244584",40002
"320007","42.2915708712","-71.1179579517",40003
"320007","42.2911183989","-71.1180504934",40004
"320007","42.2906419487","-71.1181117628",40005
"320007","42.2901183877","-71.1181995562",40006
"320007","42.2900138891","-71.1182153394",40007
"320007","42.2900138891","-71.1182153394",50001
"320007","42.287960116","-71.1185241221",50002
"320007","42.287960116","-71.1185241221",60001
"320007","42.2878696047","-71.1185376025",60002
"320007","42.2868166402","-71.1186895559",60003
"320007","42.2868166402","-71.1186895559",70001
"320007","42.2854858286","-71.118881611",70002
"320007","42.2850234273","-71.1189594144",70003
"320007","42.2850234273","-71.1189594144",80001
"320007","42.2848031962","-71.1189962171",80002
"320007","42.2838614729","-71.119014447",80003
"320007","42.2830913801","-71.1189869284",80004
"320007","42.2830913801","-71.1189869284",90001
"320007","42.2811743814","-71.1189186397",90002
"320007","42.2804079216","-71.1189110565",90003
"320007","42.2800639596","-71.1189567307",90004
"320007","42.2800639596","-71.1189567307",100001
"320007","42.2785010461","-71.1192477094",100002
"320007","42.2785010461","-71.1192477094",110001
"320007","42.2767331072","-71.1196101126",110002
"320007","42.2767331072","-71.1196101126",120001
"320007","42.2757025629","-71.1198213774",120002
"320007","42.2749968707","-71.1199338771",120003
"320007","42.2749968707","-71.1199338771",130001
"320007","42.2749628613","-71.1199392542",130002
"320007","42.2739342888","-71.1200832475",130003
"320007","42.2726968111","-71.1202041023",130004
"320007","42.2726968111","-71.1202041023",140001
"320007","42.2725832406","-71.1202151289",140002
"320007","42.2712815705","-71.120342275",140003
"320007","42.2704567115","-71.1205995707",140004
"320007","42.2704567115","-71.1205995707",150001
"320007","42.2704339588","-71.120606727",150002
"320007","42.2702698642","-71.1206080792",150003
"320007","42.2698620042","-71.1207494435",150004
"320007","42.2695828388","-71.120806166",150005
"320007","42.2693477859","-71.120842303",150006
"320007","42.268188054","-71.1209068802",150007
"320007","42.268188054","-71.1209068802",160001
"320007","42.2680923015","-71.1209122562",160002
"320007","42.2677822437","-71.1209211313",160003
"320007","42.266396987","-71.120998877",160004
"320007","42.2659783745","-71.1210420208",160005
"320007","42.2659783745","-71.1210420208",170001
"320007","42.2659684995","-71.1210431882",170002
"320007","42.2658758178","-71.1210644318",170003
"320007","42.2647801986","-71.1212653119",170004
"320007","42.2641112169","-71.121360193",170005
"320007","42.2641112169","-71.121360193",180001
"320007","42.2640160399","-71.1213736922",180002
"320007","42.2638374696","-71.1213958173",180003
"320007","42.2628384045","-71.1215850255",180004
"320007","42.2628384045","-71.1215850255",190001
"320007","42.2627426945","-71.1216033299",190002
"320007","42.2624483002","-71.1217022481",190003
"320007","42.2620949073","-71.1218846387",190004
"320007","42.2616662524","-71.1221284313",190005
"320007","42.2616662524","-71.1221284313",200001
"320007","42.2615892859","-71.122172113",200002
"320007","42.2608306351","-71.1226206799",200003
"320007","42.2605383609","-71.1227805318",200004
"320007","42.2605383609","-71.1227805318",210001
"320007","42.260459472","-71.1228238539",210002
"320007","42.2601190436","-71.1230272121",210003
"320007","42.2598359386","-71.1231382431",210004
"320007","42.2587457572","-71.1234088539",210005
"320007","42.258163901","-71.1235460366",210006
"320007","42.258163901","-71.1235460366",220001
"320007","42.2580731408","-71.1235676319",220002
"320007","42.2572505508","-71.1237664533",220003
"320007","42.2567951491","-71.1238884724",220004
"320007","42.2565579321","-71.1239345773",220005
"320007","42.2562368101","-71.1240007576",220006
"320007","42.2558058606","-71.1241318628",220007
"320007","42.2554205317","-71.1241998996",220008
"320007","42.2550398326","-71.124257196",220009
"320007","42.2548766235","-71.1242777412",220010
"320007","42.2547323643","-71.1243029759",220011
"320007","42.2547323643","-71.1243029759",230001
"320007","42.2546393906","-71.1243190413",230002
"320007","42.25454882","-71.1243147763",230003
"320007","42.2543056939","-71.1243162177",230004
"320007","42.2539535476","-71.1243777757",230005
"320007","42.2538058202","-71.1244333195",230006
"320007","42.2535502039","-71.1245593147",230007
"320007","42.2533282589","-71.1246603613",230008
"320007","42.2529112751","-71.1248667255",230009
"320007","42.252860334","-71.1248973157",230010
"320007","42.2526899015","-71.1249747847",230011
"320007","42.2522126412","-71.1252103122",230012
"320007","42.2520457638","-71.1252840648",230013
"320007","42.2520457638","-71.1252840648",240001
"320007","42.251807368","-71.1253896361",240002
"320007","42.2514298326","-71.1255758118",240003
"320007","42.2511111611","-71.1257206383",240004
"320007","42.2508429265","-71.1258485443",240005
"320007","42.2508429265","-71.1258485443",250001
"320007","42.2507585374","-71.1258885642",250002
"320007","42.2502976445","-71.1260948017",250003
"320007","42.2496976448","-71.1263919792",250004
"320007","42.2493129406","-71.1265682124",250005
"320007","42.2491455001","-71.1266378986",250006
"320007","42.2486312389","-71.1268883921",250007
"320007","42.2486312389","-71.1268883921",260001
"320007","42.2485438393","-71.1269310124",260002
"320007","42.2483771117","-71.1270512931",260003
"320007","42.2479628197","-71.1274119958",260004
"320007","42.2476742708","-71.1276227406",260005
"320007","42.2475311596","-71.1277484192",260006
"320007","42.2475311596","-71.1277484192",270001
"320007","42.2474572776","-71.1278131187",270002
"320007","42.2468691829","-71.1283137022",270003
"320007","42.2465470245","-71.128569326",270004
"320007","42.246451515","-71.1286500317",270005
"320007","42.246451515","-71.1286500317",280001
"320007","42.2463398595","-71.1287444972",280002
"320007","42.2461731634","-71.1288751101",280003
"320007","42.2459812204","-71.1290055008",280004
"320007","42.245506854","-71.1292051309",280005
"320007","42.2448331753","-71.1294627999",280006
"320007","42.2444804527","-71.1296018816",280007
"320007","42.2444804527","-71.1296018816",290001
"320007","42.2437563698","-71.1298871662",290002
"320007","42.2430786362","-71.1301644182",290003
"320007","42.243032867","-71.1301824124",290004
"320007","42.243032867","-71.1301824124",300001
"320007","42.24173844","-71.13068964",300002
"320007","42.2417167877","-71.130697891",300003
"320007","42.2417167877","-71.130697891",310001
"320007","42.241259068","-71.1308697001",310002
"320007","42.2405440441","-71.1311571188",310003
"320007","42.2401935548","-71.1313087248",310004
"320007","42.2400749264","-71.131368872",310005
"320007","42.2397678213","-71.1316143943",310006
"320007","42.2394071837","-71.1319388849",310007
"320007","42.2392589154","-71.1320837707",310008
"320007","42.2392589154","-71.1320837707",320001
"320007","42.2391888843","-71.1321521272",320002
"320007","42.2388892658","-71.1324223414",320003
"320007","42.2387273249","-71.132582445",320004
"320007","42.2385677896","-71.1327225922",320005
"320007","42.238493842","-71.1327677047",320006
"320007","42.2384346167","-71.1327828194",320007
"320007","42.2383604623","-71.1327633075",320008
"320007","42.2380926532","-71.1325979413",320009
"320007","42.238062111","-71.1325722682",320010
"320007","42.2379301602","-71.1324999144",320011
"320007","42.2376531674","-71.132294721",320012
"320007","42.2375797131","-71.1324938221",320013
"320007","42.2374658138","-71.1326599216",320014
"320007","42.2373796489","-71.1327460946",320015
"320007","42.2372401676","-71.1321217078",320016
"320007","42.2372221766","-71.1319024585",320017
"320007","42.2372948824","-71.1319836478",320018
"320008","42.3004464905","-71.1135395574",10001
"320008","42.300219746","-71.1136788208",10002
"320008","42.3001228806","-71.1136794118",10003
"320008","42.3000089331","-71.1134963915",10004
"320008","42.2999265047","-71.1135467972",10005
"320008","42.2998591811","-71.113600807",10006
"320008","42.2994550537","-71.1138697876",10007
"320008","42.2991012425","-71.114086708",10008
"320008","42.2990114607","-71.1141537909",10009
"320008","42.2987212058","-71.1143389016",10010
"320008","42.2982349344","-71.1146619702",10011
"320008","42.2979354851","-71.1148877922",10012
"320008","42.2972194645","-71.1154373548",10013
"320008","42.2968742755","-71.115689691",10014
"320008","42.2961943716","-71.1161266499",10015
"320008","42.2961943716","-71.1161266499",20001
"320008","42.2960541744","-71.1162169492",20002
"320008","42.2959355006","-71.1163429713",20003
"320008","42.2950300658","-71.1168736865",20004
"320008","42.2950300658","-71.1168736865",30001
"320008","42.2945499604","-71.1171552823",30002
"320008","42.294215511","-71.1173376763",30003
"320008","42.293978531","-71.1174536885",30004
"320008","42.2934675566","-71.1176127509",30005
"320008","42.2925368038","-71.1177935638",30006
"320008","42.2925368038","-71.1177935638",40001
"320008","42.2923782964","-71.1178244584",40002
"320008","42.2915708712","-71.1179579517",40003
"320008","42.2911183989","-71.1180504934",40004
"320008","42.2906419487","-71.1181117628",40005
"320008","42.2901183877","-71.1181995562",40006
"320008","42.2900138891","-71.1182153394",40007
"320008","42.2900138891","-71.1182153394",50001
"320008","42.287960116","-71.1185241221",50002
"320008","42.287960116","-71.1185241221",60001
"320008","42.2878696047","-71.1185376025",60002
"320008","42.2868166402","-71.1186895559",60003
"320008","42.2868166402","-71.1186895559",70001
"320008","42.2854858286","-71.118881611",70002
"320008","42.2850234273","-71.1189594144",70003
"320008","42.2850234273","-71.1189594144",80001
"320008","42.2848031962","-71.1189962171",80002
"320008","42.2838614729","-71.119014447",80003
"320008","42.2830913801","-71.1189869284",80004
"320008","42.2830913801","-71.1189869284",90001
"320008","42.2811743814","-71.1189186397",90002
"320008","42.2804079216","-71.1189110565",90003
"320008","42.2800639596","-71.1189567307",90004
"320008","42.2800639596","-71.1189567307",100001
"320008","42.2785010461","-71.1192477094",100002
"320008","42.2785010461","-71.1192477094",110001
"320008","42.2767331072","-71.1196101126",110002
"320008","42.2767331072","-71.1196101126",120001
"320008","42.2757025629","-71.1198213774",120002
"320008","42.2749968707","-71.1199338771",120003
"320008","42.2749968707","-71.1199338771",130001
"320008","42.2749628613","-71.1199392542",130002
"320008","42.2739342888","-71.1200832475",130003
"320008","42.2726968111","-71.1202041023",130004
"320008","42.2726968111","-71.1202041023",140001
"320008","42.2725832406","-71.1202151289",140002
"320008","42.2712815705","-71.120342275",140003
"320008","42.2704567115","-71.1205995707",140004
"320008","42.2704567115","-71.1205995707",150001
"320008","42.2704339588","-71.120606727",150002
"320008","42.2702698642","-71.1206080792",150003
"320008","42.2698620042","-71.1207494435",150004
"320008","42.2695828388","-71.120806166",150005
"320008","42.2693477859","-71.120842303",150006
"320008","42.268188054","-71.1209068802",150007
"320008","42.268188054","-71.1209068802",160001
"320008","42.2680923015","-71.1209122562",160002
"320008","42.2677822437","-71.1209211313",160003
"320008","42.266396987","-71.120998877",160004
"320008","42.2659783745","-71.1210420208",160005
"320008","42.2659783745","-71.1210420208",170001
"320008","42.2659684995","-71.1210431882",170002
"320008","42.2658758178","-71.1210644318",170003
"320008","42.2647801986","-71.1212653119",170004
"320008","42.2641112169","-71.121360193",170005
"320008","42.2641112169","-71.121360193",180001
"320008","42.2640160399","-71.1213736922",180002
"320008","42.2638374696","-71.1213958173",180003
"320008","42.2628384045","-71.1215850255",180004
"320008","42.2628384045","-71.1215850255",190001
"320008","42.2627426945","-71.1216033299",190002
"320008","42.2624483002","-71.1217022481",190003
"320008","42.2620949073","-71.1218846387",190004
"320008","42.2616662524","-71.1221284313",190005
"320008","42.2616662524","-71.1221284313",200001
"320008","42.2615892859","-71.122172113",200002
"320008","42.2608306351","-71.1226206799",200003
"320008","42.2605383609","-71.1227805318",200004
"320008","42.2605383609","-71.1227805318",210001
"320008","42.260459472","-71.1228238539",210002
"320008","42.2601190436","-71.1230272121",210003
"320008","42.2598359386","-71.1231382431",210004
"320008","42.2587457572","-71.1234088539",210005
"320008","42.258163901","-71.1235460366",210006
"320008","42.258163901","-71.1235460366",220001
"320008","42.2580731408","-71.1235676319",220002
"320008","42.2572505508","-71.1237664533",220003
"320008","42.2567951491","-71.1238884724",220004
"320008","42.2565579321","-71.1239345773",220005
"320008","42.2562368101","-71.1240007576",220006
"320008","42.2558058606","-71.1241318628",220007
"320008","42.2554205317","-71.1241998996",220008
"320008","42.2550398326","-71.124257196",220009
"320008","42.2548766235","-71.1242777412",220010
"320008","42.2547323643","-71.1243029759",220011
"320016","42.2372948824","-71.1319836478",10001
"320016","42.2373152621","-71.132006425",10002
"320016","42.2374044443","-71.1320912116",10003
"320016","42.2376531674","-71.132294721",10004
"320016","42.2379301602","-71.1324999144",10005
"320016","42.238062111","-71.1325722682",10006
"320016","42.2380926532","-71.1325979413",10007
"320016","42.2383604623","-71.1327633075",10008
"320016","42.2384346167","-71.1327828194",10009
"320016","42.238493842","-71.1327677047",10010
"320016","42.2385677896","-71.1327225922",10011
"320016","42.2387273249","-71.132582445",10012
"320016","42.2388892658","-71.1324223414",10013
"320016","42.2391100803","-71.1322231196",10014
"320016","42.2391100803","-71.1322231196",20001
"320016","42.2391888843","-71.1321521272",20002
"320016","42.2392844003","-71.132415249",20003
"320016","42.2394067599","-71.132834797",20004
"320016","42.2395244696","-71.1332595438",20005
"320016","42.2395450921","-71.1333583957",20006
"320016","42.2395992776","-71.1335696889",20007
"320016","42.2396284679","-71.133773741",20008
"320016","42.2397398629","-71.1337682965",20009
"320016","42.2398029441","-71.1337575916",20010
"320016","42.2405192028","-71.1334251437",20011
"320016","42.2413913291","-71.1330072148",20012
"320016","42.2422664049","-71.1325682065",20013
"320016","42.2427817768","-71.1323177778",20014
"320016","42.242996353","-71.1322271585",20015
"320016","42.2431348505","-71.1322016106",20016
"320016","42.2435431865","-71.1319469959",20017
"320016","42.2435431865","-71.1319469959",30001
"320016","42.2435749552","-71.1319272375",30002
"320016","42.2437687085","-71.1327035317",30003
"320016","42.2437142575","-71.132581233",30004
"320016","42.2436397839","-71.1324620052",30005
"320016","42.2435131736","-71.1323434494",30006
"320016","42.2434015245","-71.1322694948",30007
"320016","42.2432828045","-71.1322155246",30008
"320016","42.2431348505","-71.1322016106",30009
"320016","42.242996353","-71.1322271585",30010
"320016","42.2427817768","-71.1323177778",30011
"320016","42.2422664049","-71.1325682065",30012
"320016","42.2413913291","-71.1330072148",30013
"320016","42.2405192028","-71.1334251437",30014
"320016","42.2398029441","-71.1337575916",30015
"320016","42.2397398629","-71.1337682965",30016
"320016","42.2396284679","-71.133773741",30017
"320016","42.2395992776","-71.1335696889",30018
"320016","42.2395450921","-71.1333583957",30019
"320016","42.2395244696","-71.1332595438",30020
"320016","42.2394067599","-71.132834797",30021
"320016","42.2392844003","-71.132415249",30022
"320016","42.2391888843","-71.1321521272",30023
"320016","42.2394071837","-71.1319388849",30024
"320016","42.2397678213","-71.1316143943",30025
"320016","42.2400749264","-71.131368872",30026
"320016","42.2401935548","-71.1313087248",30027
"320016","42.2405440441","-71.1311571188",30028
"320016","42.241259068","-71.1308697001",30029
"320016","42.2417137728","-71.1306990165",30030
"320016","42.2417137728","-71.1306990165",40001
"320016","42.24173844","-71.13068964",40002
"320016","42.2430306741","-71.1301831639",40003
"320016","42.2430306741","-71.1301831639",50001
"320016","42.2430786362","-71.1301644182",50002
"320016","42.2437563698","-71.1298871662",50003
"320016","42.2444785342","-71.1296026314",50004
"320016","42.2444785342","-71.1296026314",60001
"320016","42.2448331753","-71.1294627999",60002
"320016","42.245506854","-71.1292051309",60003
"320016","42.2459812204","-71.1290055008",60004
"320016","42.2461126503","-71.1289160912",60005
"320016","42.2461126503","-71.1289160912",70001
"320016","42.2461731634","-71.1288751101",70002
"320016","42.2463398595","-71.1287444972",70003
"320016","42.2465470245","-71.128569326",70004
"320016","42.2468691829","-71.1283137022",70005
"320016","42.2473308465","-71.1279206009",70006
"320016","42.2473308465","-71.1279206009",80001
"320016","42.2474572776","-71.1278131187",80002
"320016","42.2476742708","-71.1276227406",80003
"320016","42.2479628197","-71.1274119958",80004
"320016","42.2483771117","-71.1270512931",80005
"320016","42.2484663615","-71.1269868707",80006
"320016","42.2484663615","-71.1269868707",90001
"320016","42.2485438393","-71.1269310124",90002
"320016","42.2491455001","-71.1266378986",90003
"320016","42.2493129406","-71.1265682124",90004
"320016","42.2496976448","-71.1263919792",90005
"320016","42.2502976445","-71.1260948017",90006
"320016","42.2504425988","-71.1260300473",90007
"320016","42.2504425988","-71.1260300473",100001
"320016","42.2507585374","-71.1258885642",100002
"320016","42.2511111611","-71.1257206383",100003
"320016","42.2514298326","-71.1255758118",100004
"320016","42.251807368","-71.1253896361",100005
"320016","42.2520416537","-71.125285936",100006
"320016","42.2520416537","-71.125285936",110001
"320016","42.2522126412","-71.1252103122",110002
"320016","42.2526899015","-71.1249747847",110003
"320016","42.252860334","-71.1248973157",110004
"320016","42.2529112751","-71.1248667255",110005
"320016","42.2533282589","-71.1246603613",110006
"320016","42.2535502039","-71.1245593147",110007
"320016","42.2538058202","-71.1244333195",110008
"320016","42.2539535476","-71.1243777757",110009
"320016","42.2543056939","-71.1243162177",110010
"320016","42.25454882","-71.1243147763",110011
"320016","42.2546393906","-71.1243190413",110012
"320016","42.2548766235","-71.1242777412",110013
"320016","42.254926821","-71.1242715334",110014
"320016","42.254926821","-71.1242715334",120001
"320016","42.2550398326","-71.124257196",120002
"320016","42.2554205317","-71.1241998996",120003
"320016","42.2558058606","-71.1241318628",120004
"320016","42.2562368101","-71.1240007576",120005
"320016","42.2565579321","-71.1239345773",120006
"320016","42.2567951491","-71.1238884724",120007
"320016","42.2572505508","-71.1237664533",120008
"320016","42.2579853979","-71.1235888397",120009
"320016","42.2579853979","-71.1235888397",130001
"320016","42.2580731408","-71.1235676319",130002
"320016","42.2587457572","-71.1234088539",130003
"320016","42.2598359386","-71.1231382431",130004
"320016","42.2601190436","-71.1230272121",130005
"320016","42.260459472","-71.1228238539",130006
"320016","42.2605958847","-71.1227491581",130007
"320016","42.2605958847","-71.1227491581",140001
"320016","42.2608306351","-71.1226206799",140002
"320016","42.2615892859","-71.122172113",140003
"320016","42.2617232236","-71.1220959515",140004
"320016","42.2617232236","-71.1220959515",150001
"320016","42.2620949073","-71.1218846387",150002
"320016","42.2624483002","-71.1217022481",150003
"320016","42.2627426945","-71.1216033299",150004
"320016","42.2638374696","-71.1213958173",150005
"320016","42.2640160399","-71.1213736922",150006
"320016","42.2641638801","-71.1213528589",150007
"320016","42.2641638801","-71.1213528589",160001
"320016","42.2647801986","-71.1212653119",160002
"320016","42.2658758178","-71.1210644318",160003
"320016","42.2659684995","-71.1210431882",160004
"320016","42.2660236372","-71.1210373167",160005
"320016","42.2660236372","-71.1210373167",170001
"320016","42.266396987","-71.120998877",170002
"320016","42.2676752429","-71.1209273134",170003
"320016","42.2676752429","-71.1209273134",180001
"320016","42.2677822437","-71.1209211313",180002
"320016","42.2680923015","-71.1209122562",180003
"320016","42.2693477859","-71.120842303",180004
"320016","42.2695828388","-71.120806166",180005
"320016","42.2698620042","-71.1207494435",180006
"320016","42.2702698642","-71.1206080792",180007
"320016","42.2703216772","-71.1205926204",180008
"320016","42.2704802895","-71.1205100162",180009
"320016","42.2704802895","-71.1205100162",190001
"320016","42.270611233","-71.1204416175",190002
"320016","42.2709521969","-71.1203187549",190003
"320016","42.2711690605","-71.1202590772",190004
"320016","42.2720279342","-71.1201641437",190005
"320016","42.2725792236","-71.1200791812",190006
"320016","42.2728307796","-71.1200547641",190007
"320016","42.2728307796","-71.1200547641",200001
"320016","42.2749428068","-71.1198495854",200002
"320016","42.2749428068","-71.1198495854",210001
"320016","42.2749749027","-71.1198464368",210002
"320016","42.2753295232","-71.1197874049",210003
"320016","42.2768309216","-71.1194816736",210004
"320016","42.2769981999","-71.1194474124",210005
"320016","42.2769981999","-71.1194474124",220001
"320016","42.2776387932","-71.11931608",220002
"320016","42.2786104158","-71.1191284348",220003
"320016","42.2787754987","-71.119094185",220004
"320016","42.2787754987","-71.119094185",230001
"320016","42.279331351","-71.1189788753",230002
"320016","42.2798214299","-71.118889457",230003
"320016","42.2798214299","-71.118889457",240001
"320016","42.2799168672","-71.1188718843",240002
